symbol,initial_value,final_value,total_return,return_pct,annualized_return,spy_return,outperformance,sharpe,calmar,sqn,max_drawdown,max_drawdown_money,total_trades,wins,losses,win_rate,avg_win,avg_loss,rr_ratio,profit_factor,expectancy,best_trade,worst_trade,avg_trade_len,max_trade_len,max_win_streak,max_loss_streak
NU,10000,6535.500835418701,-3464.499164581299,-34.644991645812986,-19.19172838884251,50.068517803902424,-84.71350944971542,-1.5010570645423202,-0.7814103410452721,-3.0608244157815028,44.3364898389613,4743.299411773682,13,2,10,15.384615384615385,309.0802164077759,409.57495403289795,0.7546365161355787,0.15092730322711573,-299.0126201189481,415.41043281555176,-722.299976348877,16.166666666666668,30,1,10
SPG,10000,10711.496492119044,711.496492119044,7.114964921190436,3.503431180637717,50.068517803902424,-42.95355288271199,0.1849327972564442,0.5911352907100118,0.392683144643292,12.036102450666855,1252.1187009283803,9,4,4,44.44444444444444,405.00210917127316,261.997062898287,1.5458269061913255,1.5458269061913255,34.44701357707305,1317.0458412731027,-432.6246864714104,24.75,46,3,2
O,10000,10327.74048396081,327.7404839608098,3.2774048396081,1.62874907855719,50.068517803902424,-46.79111296429432,0.09572246660067457,0.3800531713708244,0.23054311147021175,8.623542931602799,928.6623874987345,7,3,4,42.857142857142854,542.009243193383,324.57181140483436,1.6699208746669059,1.2524406560001793,46.82006913725877,1130.549201552343,-548.204516024874,28.142857142857142,60,1,1
EQIX,10000,10461.665827627377,461.66582762737744,4.616658276273777,2.286873850717819,50.068517803902424,-45.45185952762865,0.10554393181087107,0.24412486182174714,-0.014685508283300256,18.91105331027172,2292.271117903707,9,4,4,44.44444444444444,481.6489090360783,488.3324887503271,0.9863134649686067,0.9863134649686067,-57.22964528970249,1276.1364675880477,-998.797820656599,23.0,46,3,3
DLR,10000,10875.045406029629,875.0454060296288,8.750454060296287,4.292181855314459,50.068517803902424,-41.31806374360614,0.34881586438953716,0.6905560292165779,0.4728350387346783,12.671606198592608,1530.8428730898358,8,4,4,50.0,643.4182638465013,424.6569123390939,1.5151484531416828,1.5151484531416828,109.38067575370371,1255.751442622906,-858.7352310105921,22.0,45,1,2
WELL,10000,14311.152953376395,4311.152953376395,43.11152953376396,19.67186460727468,50.068517803902424,-6.956988270138467,1.243011304495507,5.277626533731958,1.931281279516074,8.168734422228733,1273.0305633544922,9,6,3,66.66666666666666,861.5243218355373,285.9976592122759,3.0123474583968135,6.024694916793627,479.0169948195994,1571.082460050325,-350.173347638874,29.77777777777778,75,2,2
VTR,10000,15531.686461385927,5531.686461385927,55.31686461385927,24.680744119783625,50.068517803902424,5.24834680995685,1.1967323684795654,4.48485886816458,2.134397100543437,12.33413720251527,1856.4631060289921,8,7,1,87.5,945.5049838860047,1086.8484258161066,0.869951100288922,6.089657702022453,691.4608076732407,1734.0583004022797,-1086.8484258161066,31.75,55,4,1
PSA,10000,9786.390295576008,-213.6097044239923,-2.1360970442399263,-1.0759371964854103,50.068517803902424,-52.20461484814235,-0.18634699025474052,-0.11131816827223759,-0.13368560291306325,19.189114206550077,2323.847328337326,9,2,7,22.22222222222222,780.8464594444307,253.61466047326454,3.0788695652976483,0.8796770186564711,-23.734411602665574,1361.8222111731234,-644.6495733604636,19.88888888888889,42,2,6
EXR,10000,8283.730122403038,-1716.269877596962,-17.16269877596962,-9.002034130071035,50.068517803902424,-67.23121657987204,-0.7884514170451914,-0.7330771230703271,-2.118013500311939,23.411859729147668,2383.3234423325057,11,3,7,27.27272727272727,219.5148772967053,408.84066269737326,0.5369203636654697,0.2301087272852013,-237.4709699717155,372.7127701535243,-754.3619830171053,14.7,37,2,3
SO,10000,11410.693523767846,1410.6935237678463,14.106935237678453,6.834861343034526,50.068517803902424,-35.96158256622397,1.1584316536175077,1.6948518376127928,0.8056880503938695,8.323403217090728,1031.8128236304965,7,3,3,42.857142857142854,854.6739515919162,399.76964060940435,2.1379161016055668,2.1379161016055668,137.8490417625901,1281.4670719594856,-687.7912044899219,35.333333333333336,58,2,1
D,10000,9827.787135403167,-172.21286459683324,-1.722128645968335,-0.8665155718172057,50.068517803902424,-51.790646449870756,-0.2291775955074902,-0.11450930132662483,-0.12793976954873246,15.039203156572912,1739.650436439104,9,3,6,33.33333333333333,548.0032018523927,302.7037450256685,1.8103614866275388,0.9051807433137694,-19.13476273298147,857.8483360468376,-538.337673525019,18.444444444444443,53,1,3
AEP,10000,10929.315300374214,929.3153003742136,9.293153003742137,4.55260074068049,50.068517803902424,-40.77536480016029,0.4434980663313858,1.2337048965875392,0.9119028536670145,7.532719558337855,810.5048791846111,7,3,4,42.857142857142854,558.336192011743,186.42331891525384,2.9949911591562053,2.246243369367154,132.75932862488764,625.5492940184392,-333.84004936205986,27.428571428571427,53,2,2
XEL,10000,12336.213982937988,2336.2139829379885,23.362139829379892,11.091692935644094,50.068517803902424,-26.706377974522532,1.00952677850057,2.138358358882029,1.4158716466540553,10.925268784972985,1152.5446068983765,9,5,4,55.55555555555556,677.8771753854555,263.2929734973207,2.5746117200972463,3.2182646501215575,259.57933143755497,1245.6417451064665,-527.9394189280301,21.11111111111111,38,4,3
EXC,10000,11489.785988813255,1489.7859888132552,14.897859888132547,7.205217429587529,50.068517803902424,-35.17065791576988,0.7211198742001665,1.5632062105690299,0.8903328961947994,9.530322862976286,1202.8589980355864,8,4,4,50.0,708.6132713674756,336.1667741641626,2.1079217990217964,2.1079217990217964,186.2232486016565,1271.1503879915185,-497.3723707174759,26.75,64,2,1
SRE,10000,10952.415069704139,952.4150697041387,9.524150697041378,4.6632512060060805,50.068517803902424,-40.544367106861046,0.32737881745739,0.798732209911539,0.6633529621297584,11.924084917141622,1288.717617300359,8,4,4,50.0,507.2615640269562,269.15779660092153,1.8846251917386199,1.8846251917386199,119.05188371301733,1214.3205540589663,-512.1250276685656,27.75,49,2,3
WEC,10000,10733.407285670091,733.4072856700914,7.334072856700913,3.609447758006823,50.068517803902424,-42.73444494720151,0.2972782975912076,0.7302920123422829,0.49875469984501203,10.042657913206755,1009.995303387599,9,4,4,44.44444444444444,452.82363206899606,292.95418293540774,1.5457148538781482,1.5457148538781482,38.502623733216154,834.4398552123723,-504.19242982105663,22.875,74,3,2
ES,10000,9918.465242129862,-81.53475787013849,-0.8153475787013864,-0.40931866314215526,50.068517803902424,-50.88386538260381,-5.30448757708666,-0.06710156004334707,-0.0840519577796691,12.150948177280506,1369.9149169921875,6,3,3,50.0,357.611937513731,384.79019013711076,0.9293686447315732,0.9293686447315733,-13.589126311689881,494.0691698912025,-477.04950345821226,31.666666666666668,49,3,2
BABA,10000,14742.859125537974,4742.859125537974,47.42859125537975,21.467035999436355,50.068517803902424,-2.6399265485226735,0.9749707586501932,1.8283128667666737,1.085153423953481,25.941178951092787,3634.3056949874062,13,7,6,53.84615384615385,1412.6569145931887,857.6232127690578,1.6471766313694582,1.9217060699310347,364.83531734907496,1903.4400939941406,-1697.2337760467908,10.846153846153847,20,3,3
JD,10000,8180.4445789775655,-1819.5554210224345,-18.19555421022434,-9.572244687829867,50.068517803902424,-68.26407201412677,-0.8955497717538679,-0.4842753631583179,-0.5389380636049758,37.572743927251786,4823.046269810906,11,3,7,27.27272727272727,1121.792143631578,726.9730984219001,1.5430999387277795,0.6613285451690485,-222.7643960436788,2049.7213546608973,-1442.0958963417686,12.2,41,2,3
PDD,10000,9314.290977478027,-685.7090225219727,-6.85709022521973,-3.496240086109892,50.068517803902424,-56.92560802912215,-0.2597437283433664,-0.24789192383722314,-0.23998659179628334,27.661612040747244,3083.860626220703,11,5,5,45.45454545454545,744.5562118530273,880.4501068115235,0.8456540649979309,0.845654064997931,-141.81087105490946,1548.750114440918,-1148.3600463867188,13.8,33,2,2
BIDU,10000,7059.790077209473,-2940.2099227905273,-29.402099227905275,-16.006517650741014,50.068517803902424,-79.4706170318077,-1.6610838217233823,-0.756664568769952,-1.6181901808203916,38.85750759507859,3988.859001159668,16,2,13,12.5,946.299991607666,374.86847158578723,2.5243520416763268,0.3883618525655887,-209.7224136866056,979.3999099731445,-661.600341796875,6.666666666666667,17,2,9
NIO,10000,8726.180927276611,-1273.8190727233887,-12.738190727233889,-6.598621964359985,50.068517803902424,-62.80670853113631,-1.4620990847838227,-0.43586158137625075,-0.2995533554951134,29.22531205207977,3448.238949775696,19,4,15,21.052631578947366,1588.2249528169632,508.4479255994161,3.1236727948974976,0.8329794119726661,-67.04310909070472,2738.0,-1317.7402758598328,5.105263157894737,15,1,4
XPEV,10000,9238.402894496918,-761.5971055030823,-7.6159710550308235,-3.8909573520080953,50.068517803902424,-57.68448885893325,-0.12034088527903965,-0.25024071583462687,-0.12816202198531995,30.43457987893499,3610.560302734375,24,9,14,37.5,1134.252755271064,773.5915668010712,1.4662165462343215,0.9425677797220637,-58.149946024020494,1804.4102611541748,-1277.25,6.304347826086956,21,3,3
LI,10000,9663.313062667847,-336.6869373321533,-3.366869373321535,-1.701194696101327,50.068517803902424,-53.43538717722396,-0.4895656287644437,-0.12794813286405582,-0.08565127431836529,26.31432986129477,3432.0249614715576,11,3,8,27.27272727272727,1770.5995788574219,706.0607092380524,2.5077157752740127,0.9403934157277548,-30.607903393832146,2618.559371948242,-1185.0303936004639,7.7272727272727275,24,2,5
TM,10000,9628.813732759969,-371.18626724003116,-3.7118626724003123,-1.8771704263401356,50.068517803902424,-53.78038047630274,-0.19146737216932544,-0.19351434039291643,-1.0437428928279004,19.181331289782722,2035.5885775999577,10,3,6,30.0,262.2578895042699,292.39334703953574,0.8969352147017521,0.448467607350876,-125.99797607639405,535.0401611328125,-527.2358873144603,13.666666666666666,43,1,3
HMC,10000,8568.396892386312,-1431.6031076136878,-14.31603107613688,-7.448579819754997,50.068517803902424,-64.3845488800393,-0.9084698438391786,-0.5740573292494375,-1.0203891670648348,24.93832993100995,2504.737034557893,10,4,6,40.0,340.0450506210327,465.297218349636,0.7308125585343911,0.48720837235626074,-143.1603107613685,795.8699817657471,-612.1406026861557,11.2,38,2,5
SNY,10000,9958.269780722138,-41.73021927786249,-0.41730219277862357,-0.209284040310187,50.068517803902424,-50.485819996681045,-0.1800257348786592,-0.01722400277274279,-0.018238842280449818,24.22794505345818,3145.659170415587,8,2,6,25.0,1301.5404610850637,440.80185690799834,2.952665558658737,0.9842218528862459,-5.216277409732811,1316.847606106474,-926.2898712158203,19.0,38,1,4
SAP,10000,8710.391218378923,-1289.6087816210766,-12.896087816210766,-6.683331431951089,50.068517803902424,-62.96460562011319,-0.7657131438311827,-0.6402661065087439,-1.2321981522493868,20.141762440824515,2196.9259033199687,10,4,6,40.0,210.58850246677622,355.32713191469674,0.5926609131478655,0.3951072754319103,-128.96087816210755,436.8007804003556,-631.4996337890625,18.4,56,4,5
SE,10000,12505.111328125,2505.111328125,25.051113281250004,11.851107779517722,50.068517803902424,-25.01740452265242,0.7060384058083217,2.0070047144612264,0.9735635793124323,12.481840775334147,1639.3388061523438,13,8,4,61.53846153846154,843.3600482940674,877.5623817443848,0.9610257525142186,1.9220515050284372,181.4668059715858,1756.9800262451172,-1190.0,14.583333333333334,26,3,1
GRAB,10000,13132.7730884552,3132.7730884552,31.327730884552007,14.62936082268076,50.068517803902424,-18.740786919350416,0.5121824578015391,1.5569532714031107,0.7575752733100406,20.121176055797598,3180.1278958320618,11,6,5,54.54545454545454,1345.31604663531,987.8246382713318,1.3618976430771954,1.6342771716926345,284.7975534959272,1848.8148455619812,-1438.074522972107,12.727272727272727,25,3,3
MELI,10000,9876.100463867188,-123.8995361328125,-1.2389953613281213,-0.6226601379835772,50.068517803902424,-51.307513165230546,-0.3558350665943981,-0.07348739150868391,-0.10711613543063686,16.859971974671474,1736.3494873046875,11,3,7,27.27272727272727,747.5634765625,349.1186000279018,2.1412880221871715,0.9176948666516449,-50.02348823051952,1184.05029296875,-642.0501708984375,13.8,29,1,2
ADM,10000,10303.302582022965,303.302582022965,3.03302582022964,1.5081998695088528,50.068517803902424,-47.035491983672784,0.016921331052703558,0.20293228350523326,0.035832750248023286,14.945999561235036,1529.3298925838008,9,2,6,22.22222222222222,1173.1498859110466,378.9995545213719,3.0953859230588945,1.031795307686298,-34.077456647501094,1255.896155504759,-813.4105276161373,16.75,36,2,3
BG,10000,8307.517934986608,-1692.4820650133915,-16.92482065013392,-8.87121177055359,50.068517803902424,-66.99333845403635,-1.375622050656104,-0.8890673081511213,-4.079770382088215,19.036602172821187,1938.0286321896074,6,1,5,16.666666666666664,12.35390570362874,340.9671941434041,0.03623194816341461,0.0072463896326829215,-282.08034416889865,12.35390570362874,-529.282777617821,20.0,29,1,5
MOS,10000,8614.10632585561,-1385.8936741443904,-13.858936741443905,-7.201552487605067,50.068517803902424,-63.92745454534633,-0.3880897917096214,-0.526042856998163,-0.633119250239282,26.34564191314987,2662.6973083483845,11,4,6,36.36363636363637,590.1495039271535,617.9586566574268,0.9549983604393626,0.6366655736262417,-178.64659826303392,1146.420181274414,-782.6917180792337,10.5,23,2,3
CF,10000,10233.237980545286,233.2379805452856,2.3323798054528666,1.161786515888097,50.068517803902424,-47.73613799844956,0.03079569373222172,0.11668778883346406,-0.38158978187907383,19.98820809589272,2051.1773776857062,11,3,7,27.27272727272727,840.846860652839,470.2304159681433,1.7881592344928277,0.7663539576397833,-112.66388598060266,1073.2785892719542,-668.9286939679055,11.4,23,2,4
CTVA,10000,10075.82527344878,75.82527344877963,0.7582527344877965,0.37916412649843245,50.068517803902424,-49.310265069414626,-0.14221665025617145,0.06124795368732222,-0.1664425676062323,12.38005008883665,1297.78254579625,10,4,5,40.0,427.1694674436652,394.7964607324608,1.0819992323415037,0.865599385873203,-66.01008946201037,1248.3643759842491,-578.6989759417347,14.11111111111111,49,2,2
GME,10000,32693.87293624878,22693.87293624878,226.93872936248778,81.02751224087173,50.068517803902424,176.87021155858537,0.6263902964654975,7.903257859420092,0.7590522296599528,28.714579911117767,13035.120265960693,17,7,10,41.17647058823529,7436.4913003104075,2936.1566165924073,2.5327297795650012,1.772910845695501,1334.9337021322808,24716.300804138184,-10858.280754089355,5.411764705882353,12,2,2
AMC,10000,5349.64975810051,-4650.35024189949,-46.5035024189949,-26.904166861327717,50.068517803902424,-96.57202022289732,-1.3932535869017915,-0.916667042326081,-2.76985882121341,50.7310727578798,5508.410397768021,12,1,11,8.333333333333332,1022.5398654937744,515.7172824902968,1.9827527604972466,0.18025025095429517,-387.5291868249576,1022.5398654937744,-976.450252532959,5.25,12,1,8
MARA,10000,6573.570140838623,-3426.429859161377,-34.26429859161377,-18.95624805547792,50.068517803902424,-84.3328163955162,-1.1697128587885834,-0.7269240877205912,-0.6812314574628574,47.13600659328266,5692.781366348267,27,6,21,22.22222222222222,1570.0885133743286,611.7600447336832,2.5665103938879064,0.7332886839679732,-126.90480959856944,2156.5004348754883,-1321.1200561523438,4.0,13,1,6
RIOT,10000,24773.897581100464,14773.897581100464,147.73897581100465,57.53926443706694,50.068517803902424,97.67045800710223,1.2941647880421028,4.51963569463598,1.477289562040375,32.688248742336704,7474.851295471191,20,11,9,55.00000000000001,2499.718496496027,1413.6673200395371,1.7682508897681213,2.161195531938815,738.6948790550233,5033.699569702148,-4055.1204223632812,5.1,10,4,5
MSTR,10000,12427.203018188477,2427.2030181884766,24.272030181884773,11.50144795904633,50.068517803902424,-25.79648762201765,0.363096963839096,0.6660094118986813,0.3968085621956227,36.44397473706757,6948.368835449219,18,7,11,38.88888888888889,1708.1529432024274,866.3515985662287,1.9716624821023478,1.2546943067924032,134.84461212158214,2594.159637451172,-2434.7400512695312,5.166666666666667,21,4,5
SMCI,10000,8501.085214614868,-1498.9147853851318,-14.989147853851314,-7.81355240140349,50.068517803902424,-65.05766565775374,0.05940811342159046,-0.2766983068744673,-0.2707998873315037,54.17144767948148,5706.769905090332,15,6,9,40.0,1304.7274160385132,1036.3643646240234,1.2589466220327323,0.8392977480218216,-99.92765235900879,2061.3699893951416,-3423.72017288208,6.6,22,3,5
ARM,10000,15623.812995910645,5623.8129959106445,56.238129959106445,25.05070581388282,50.068517803902424,6.169612155204021,1.3290280399516343,2.6497893946774216,0.931798080465095,21.223622553577595,3196.6800689697266,19,9,10,47.368421052631575,1697.156022813585,965.0591209411621,1.7586031632533086,1.5827428469279778,295.9901576795075,2545.549102783203,-1252.0792541503906,8.0,23,3,3
UBER,10000,8798.544464111328,-1201.4555358886719,-12.014555358886714,-6.211377146482267,50.068517803902424,-62.083073162789134,-1.7388702361796224,-0.5682863532920006,-0.510258235400094,21.14172773864467,2358.8702392578125,12,3,9,25.0,966.3683776855469,455.61785210503473,2.12100639432971,0.7070021314432368,-100.12129465738934,1354.8152542114258,-726.0,11.5,29,1,3
LYFT,10000,9531.751022338867,-468.2489776611328,-4.682489776611332,-2.373967116875253,50.068517803902424,-54.75100758051376,0.009473258285628956,-0.13453861567585332,-0.09745263332896878,34.80405795086335,5088.408948898315,12,3,9,25.0,2204.513827006022,786.865606519911,2.801639579541387,0.9338798598471291,-39.020748138427734,3409.92041015625,-1205.5644264221191,7.583333333333333,19,2,4
DASH,10000,13503.852752685547,3503.852752685547,35.038527526855475,16.2407829357619,50.068517803902424,-15.029990277046949,0.7622242558637315,1.9186899782290907,0.8628519542832686,18.261693094991447,2767.79052734375,13,5,8,38.46153846153847,1662.3779357910157,601.0046157836914,2.765998616538621,1.7287491353366378,269.5271348219653,1883.0706329345703,-1056.5902862548828,15.76923076923077,38,2,4
ABNB,10000,9005.637603759766,-994.3623962402344,-9.943623962402349,-5.1118413533724265,50.068517803902424,-60.01214176630477,-1.0912933567785201,-0.45394249486465726,-0.5329956843048232,21.905029987040617,2526.0111083984375,9,3,5,33.33333333333333,492.2579091389974,450.6671844482422,1.092287004969477,0.6553722029816863,-136.35881991916244,884.9247894287109,-634.7248077392578,14.625,41,2,3
