symbol,entry_date,exit_date,entry_alloc,exit_value,pnl,pnl_pct,entry_day_ret,still_open
META,2025-08-14,2025-08-21,3333.33,3213.94,-119.39,-3.58,0.004589,False
LULU,2025-08-14,2025-08-25,3333.33,3478.77,145.44,4.36,-0.007613,False
JNJ,2025-08-15,2025-08-18,3333.33,3349.34,16.00,0.48,0.005523,False
ASML,2025-08-15,2025-08-18,3333.33,3337.75,4.41,0.13,0.004143,False
SCHD,2025-08-15,2025-08-19,3333.33,3324.55,-8.78,-0.26,-0.001317,False
SOFI,2025-08-15,2025-08-20,3333.33,3221.01,-112.32,-3.37,0.018591,False
AMZN,2025-08-15,2025-08-21,3333.33,3206.11,-127.22,-3.82,-0.005958,False
IONQ,2025-08-18,2025-08-19,3333.33,3349.76,16.43,0.49,0.005153,False
CCO.TO,2025-08-18,2025-08-19,3333.33,3389.93,56.60,1.70,0.017066,False
ROK,2025-08-18,2025-08-19,3333.33,3361.58,28.24,0.85,0.008002,False
GOOG,2025-08-18,2025-08-19,3333.33,3316.57,-16.77,-0.50,-0.003368,False
MSFT,2025-08-18,2025-08-26,3333.33,3239.07,-94.26,-2.83,-0.007742,False
AI,2025-08-19,2025-08-20,3333.33,3183.13,-150.20,-4.51,-0.037632,False
JNJ,2025-08-19,2025-08-20,3333.33,3374.72,41.39,1.24,0.008883,False
ITW,2025-08-19,2025-08-21,3333.33,3346.70,13.37,0.40,0.014071,False
IR,2025-08-19,2025-08-22,3333.33,3317.72,-15.61,-0.47,0.011192,False
JPM,2025-08-19,2025-08-25,3333.33,3387.64,54.30,1.63,-0.000512,False
NVDA,2025-08-19,2025-08-26,3333.33,3294.52,-38.81,-1.16,-0.033359,False
GS,2025-08-19,2025-09-04,3333.33,3367.66,34.33,1.03,-0.009406,False
DE,2025-08-19,2025-09-04,3333.33,3210.28,-123.05,-3.69,-0.003299,False
BBD-B.TO,2025-08-20,2025-08-22,3333.33,3378.53,45.20,1.36,0.005119,False
ROK,2025-08-20,2025-08-25,3333.33,3409.48,76.15,2.28,-0.006016,False
IP,2025-08-20,2025-08-25,3333.33,3434.58,101.25,3.04,-0.003417,False
JCI,2025-08-20,2025-08-27,3333.33,3448.70,115.37,3.46,0.015373,False
PAYC,2025-08-20,2025-08-28,3333.33,3351.17,17.84,0.54,0.000549,False
CCO.TO,2025-08-20,2025-08-29,3333.33,3660.50,327.17,9.82,-0.024012,False
SCHD,2025-08-20,2025-09-02,3333.33,3378.18,44.85,1.35,0.000984,False
PHM,2025-08-20,2025-09-05,3333.33,3573.76,240.43,7.21,-0.023905,False
JNJ,2025-08-21,2025-08-22,3333.33,3358.09,24.76,0.74,0.001894,False
PNW,2025-08-21,2025-08-22,3333.33,3312.35,-20.99,-0.63,-0.011139,False
AAPL,2025-08-21,2025-08-25,3333.33,3336.12,2.78,0.08,-0.005448,False
IT,2025-08-21,2025-08-26,3333.33,3300.49,-32.84,-0.99,0.003469,False
ASML,2025-08-21,2025-08-27,3333.33,3411.10,77.77,2.33,-0.004476,False
CVX,2025-08-21,2025-09-03,3333.33,3472.76,139.43,4.18,0.015904,False
PEG,2025-08-21,2025-09-03,3333.33,3200.25,-133.08,-3.99,-0.019121,False
PFG,2025-08-22,2025-08-25,3333.33,3396.88,63.54,1.91,0.021575,False
PODD,2025-08-22,2025-08-29,3333.33,3399.78,66.45,1.99,0.002458,False
AMZN,2025-08-22,2025-09-02,3333.33,3343.06,9.72,0.29,0.024176,False
EOG,2025-08-22,2025-09-03,3333.33,3480.64,147.31,4.42,0.015584,False
GOOG,2025-08-25,2025-08-26,3333.33,3353.15,19.82,0.59,0.009373,False
JNJ,2025-08-25,2025-08-26,3333.33,3309.04,-24.29,-0.73,-0.005493,False
FDX,2025-08-25,2025-08-26,3333.33,3290.53,-42.80,-1.28,-0.010964,False
BA,2025-08-25,2025-08-26,3333.33,3312.78,-20.55,-0.62,-0.010521,False
IR,2025-08-25,2025-08-26,3333.33,3294.07,-39.27,-1.18,-0.012002,False
BBD-B.TO,2025-08-25,2025-08-27,3333.33,3382.33,48.99,1.47,0.002349,False
PNW,2025-08-25,2025-08-28,3333.33,3311.01,-22.32,-0.67,-0.010044,False
ITW,2025-08-25,2025-08-29,3333.33,3296.31,-37.02,-1.11,-0.008925,False
IQV,2025-08-25,2025-09-11,3333.33,3236.40,-96.94,-2.91,-0.013138,False
RGTI,2025-08-26,2025-08-27,3333.33,3518.06,184.72,5.54,0.056039,False
TTWO,2025-08-26,2025-08-27,3333.33,3322.52,-10.81,-0.32,-0.002085,False
ROK,2025-08-26,2025-08-29,3333.33,3324.54,-8.79,-0.26,0.015692,False
SOFI,2025-08-26,2025-09-04,3333.33,3117.98,-215.35,-6.46,-0.020157,False
BKSY,2025-08-26,2025-09-04,3333.33,3134.62,-198.72,-5.96,0.031349,False
AVGO,2025-08-26,2025-09-04,3333.33,3442.68,109.35,3.28,0.011210,False
AAPL,2025-08-26,2025-09-04,3333.33,3483.14,149.81,4.49,0.009470,False
IYW,2025-08-26,2025-09-11,3333.33,3451.83,118.49,3.55,0.003123,False
PG,2025-08-27,2025-08-28,3333.33,3349.60,16.26,0.49,0.004649,False
IVZ,2025-08-27,2025-08-28,3333.33,3378.57,45.24,1.36,0.007814,False
GOOG,2025-08-27,2025-08-29,3333.33,3402.50,69.16,2.07,0.007549,False
SPOT,2025-08-27,2025-09-03,3333.33,3331.74,-1.60,-0.05,-0.001384,False
ADBE,2025-08-27,2025-09-09,3333.33,3389.20,55.87,1.68,0.000916,False
IT,2025-08-27,2025-09-11,3333.33,3227.06,-106.27,-3.19,0.013581,False
V,2025-08-28,2025-09-02,3333.33,3322.65,-10.69,-0.32,-0.001839,False
QCOM,2025-08-28,2025-09-04,3333.33,3281.18,-52.15,-1.56,0.004936,False
TTWO,2025-08-28,2025-09-05,3333.33,3479.99,146.66,4.40,0.016499,False
MSFT,2025-08-28,2025-09-09,3333.33,3299.80,-33.53,-1.01,0.004532,False
IONQ,2025-08-29,2025-09-02,3333.33,3228.36,-104.97,-3.15,0.003950,False
XOM,2025-08-29,2025-09-02,3333.33,3345.53,12.20,0.37,0.004535,False
KLAC,2025-08-29,2025-09-02,3333.33,3215.47,-117.86,-3.54,-0.009420,False
BA,2025-08-29,2025-09-08,3333.33,3277.40,-55.93,-1.68,-0.005492,False
PLD,2025-08-29,2025-09-08,3333.33,3326.93,-6.40,-0.19,0.010959,False
FDX,2025-08-29,2025-09-09,3333.33,3261.81,-71.53,-2.15,-0.001788,False
CCO.TO,2025-09-02,2025-09-03,3333.33,3389.55,56.21,1.69,0.005059,False
ITW,2025-09-02,2025-09-08,3333.33,3358.63,25.30,0.76,-0.003422,False
PCAR,2025-09-02,2025-09-09,3333.33,3299.69,-33.65,-1.01,-0.004198,False
PEP,2025-09-02,2025-09-09,3333.33,3034.62,-298.72,-8.96,-0.043124,False
ROK,2025-09-02,2025-09-11,3333.33,3352.70,19.36,0.58,-0.002276,False
PG,2025-09-02,2025-09-11,3333.33,3357.51,24.18,0.73,0.003599,False
GOOG,2025-09-03,2025-09-04,3333.33,3385.10,51.77,1.55,0.019524,False
V,2025-09-03,2025-09-05,3333.33,3350.29,16.96,0.51,0.003815,False
IONQ,2025-09-03,2025-09-08,3333.33,3294.51,-38.82,-1.16,-0.035147,False
XOM,2025-09-03,2025-09-08,3333.33,3222.51,-110.82,-3.32,-0.016153,False
PNC,2025-09-03,2025-09-10,3333.33,3283.39,-49.94,-1.50,0.002621,False
NEE,2025-09-03,2025-09-11,3333.33,3300.21,-33.12,-0.99,-0.006086,False
PKG,2025-09-04,2025-09-05,3333.33,3400.77,67.44,2.02,0.017692,False
RGTI,2025-09-04,2025-09-08,3333.33,3329.34,-3.99,-0.12,-0.006587,False
META,2025-09-04,2025-09-08,3333.33,3363.20,29.87,0.90,0.000097,False
SPOT,2025-09-04,2025-09-09,3333.33,3418.45,85.12,2.55,0.011531,False
CVX,2025-09-04,2025-09-09,3333.33,3273.77,-59.56,-1.79,-0.002099,False
EOG,2025-09-04,2025-09-09,3333.33,3283.83,-49.50,-1.48,0.009059,False
WMT,2025-09-04,2025-09-11,3333.33,3365.68,32.34,0.97,0.009164,False
IP,2025-09-04,2025-09-11,3333.33,3230.36,-102.98,-3.09,0.002434,False
SOFI,2025-09-05,2025-09-08,3333.33,3338.07,4.74,0.14,-0.006038,False
GS,2025-09-05,2025-09-10,3333.33,3372.11,38.78,1.16,-0.016818,False
CCO.TO,2025-09-05,2025-09-11,3333.33,3439.48,106.14,3.18,-0.012005,False
PLTR,2025-09-05,2025-09-11,3333.33,3513.80,180.47,5.41,-0.027070,False
AVGO,2025-09-08,2025-09-09,3333.33,3393.48,60.14,1.80,0.007695,False
PFG,2025-09-08,2025-09-09,3333.33,3329.22,-4.12,-0.12,-0.002245,False
PKG,2025-09-08,2025-09-09,3333.33,3283.50,-49.83,-1.49,-0.015030,False
PODD,2025-09-08,2025-09-09,3333.33,3330.88,-2.46,-0.07,0.000000,False
TTWO,2025-09-08,2025-09-10,3333.33,3417.42,84.09,2.52,0.025969,False
COST,2025-09-08,2025-09-11,3333.33,3315.70,-17.64,-0.53,0.007245,False
AAPL,2025-09-08,2025-09-11,3333.33,3179.57,-153.76,-4.61,-0.005274,False
ISRG,2025-09-08,2025-09-11,3333.33,3235.96,-97.37,-2.92,0.006203,False
IRM,2025-09-08,2025-09-11,3333.33,3578.30,244.97,7.35,0.011111,False
RGTI,2025-09-09,2025-09-10,3333.33,3558.25,224.91,6.75,0.074310,False
GOOG,2025-09-09,2025-09-10,3333.33,3397.73,64.40,1.93,0.021954,False
XOM,2025-09-09,2025-09-10,3333.33,3350.55,17.22,0.52,0.000984,False
IONQ,2025-09-09,2025-09-11,3333.33,3539.01,205.68,6.17,0.057311,False
LULU,2025-09-09,2025-09-11,3333.33,3297.06,-36.28,-1.09,-0.011361,False
AI,2025-09-09,2025-09-11,3333.33,3363.90,30.57,0.92,0.013184,False
LLY,2025-09-09,2025-09-11,3333.33,3423.24,89.91,2.70,0.020053,False
BLK,2025-09-09,2025-09-11,3333.33,3417.44,84.11,2.52,0.003179,False
CAT,2025-09-09,2025-09-11,3333.33,3390.80,57.47,1.72,-0.010634,False
BA,2025-09-09,2025-09-11,3333.33,3294.68,-38.65,-1.16,-0.005740,False
PAYC,2025-09-09,2025-09-11,3333.33,3363.42,30.09,0.90,-0.006540,False
PLD,2025-09-09,2025-09-11,3333.33,3374.00,40.66,1.22,-0.010377,False
META,2025-09-10,2025-09-11,3333.33,3280.68,-52.65,-1.58,-0.014597,False
AVGO,2025-09-10,2025-09-11,3333.33,3504.14,170.81,5.12,0.047046,False
MSFT,2025-09-10,2025-09-11,3333.33,3321.54,-11.79,-0.35,-0.004686,False
AMT,2025-09-10,2025-09-11,3333.33,3372.00,38.67,1.16,-0.001142,False
FDX,2025-09-10,2025-09-11,3333.33,3374.54,41.20,1.24,0.000157,False
ORLY,2025-09-10,2025-09-11,3333.33,3365.62,32.28,0.97,-0.012941,False
SPOT,2025-09-11,2025-09-11,3333.33,3287.81,-45.52,-1.37,-0.013657,True
PGR,2025-09-11,2025-09-11,3333.33,3358.20,24.87,0.75,0.007461,True
QCOM,2025-09-11,2025-09-11,3333.33,3377.15,43.82,1.31,0.013145,True
GOOG,2025-09-11,2025-09-11,3333.33,3341.32,7.99,0.24,0.002397,True
EOG,2025-09-11,2025-09-11,3333.33,3356.11,22.78,0.68,0.006833,True
UNH,2025-09-11,2025-09-11,3333.33,3372.29,38.96,1.17,0.011687,True
ORCL,2025-09-11,2025-09-11,3333.33,3129.98,-203.35,-6.10,-0.061005,True
OXY,2025-09-11,2025-09-11,3333.33,3354.02,20.69,0.62,0.006206,True
PHM,2025-09-11,2025-09-11,3333.33,3379.85,46.52,1.40,0.013955,True
INVH,2025-09-11,2025-09-11,3333.33,3390.37,57.03,1.71,0.017110,True
